data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,train,train,bv,0.25,learned-warped-bv-c0.25,60,4000,1000,0,8.809411519905552e-05
real,train,train,bv,0.25,learned-warped-bv-c0.25,61,4000,1000,0,6.75837800372392e-05
real,train,train,bv,0.25,learned-warped-bv-c0.25,62,4000,1000,0,0.00022330961655825377
real,train,train,bv,0.25,learned-warped-bv-c0.25,63,4000,1000,0,9.592156857252121e-05
real,train,train,bv,0.5,plain-FBHF,0,4000,0,0,0.0005095432861708105
real,train,train,bv,0.5,plain-FBHF,1,4000,0,0,0.0010309467324987054
real,train,train,bv,0.5,plain-FBHF,2,4000,0,0,0.001551552675664425
real,train,train,bv,0.5,plain-FBHF,3,4000,0,0,0.0003911543753929436
real,train,train,bv,0.5,plain-FBHF,4,4000,0,0,0.0005971157806925476
real,train,train,bv,0.5,plain-FBHF,5,4000,0,0,8.132075890898705e-05
real,train,train,bv,0.5,plain-FBHF,6,4000,0,0,0.0002134078968083486
real,train,train,bv,0.5,plain-FBHF,7,4000,0,0,0.0004782109463121742
real,train,train,bv,0.5,plain-FBHF,8,4000,0,0,0.0002586940536275506
real,train,train,bv,0.5,plain-FBHF,9,4000,0,0,0.00018823389837052673
real,train,train,bv,0.5,plain-FBHF,10,4000,0,0,0.0006421225261874497
real,train,train,bv,0.5,plain-FBHF,11,4000,0,0,0.00020860206859651953
real,train,train,bv,0.5,plain-FBHF,12,4000,0,0,9.963952470570803e-05
real,train,train,bv,0.5,plain-FBHF,13,4000,0,0,0.0008840220980346203
real,train,train,bv,0.5,plain-FBHF,14,4000,0,0,8.995505777420476e-05
real,train,train,bv,0.5,plain-FBHF,15,4000,0,0,0.003185989335179329
real,train,train,bv,0.5,plain-FBHF,16,4000,0,0,0.0001342840405413881
real,train,train,bv,0.5,plain-FBHF,17,4000,0,0,0.0008119892445392907
real,train,train,bv,0.5,plain-FBHF,18,4000,0,0,4.547311982605606e-05
real,train,train,bv,0.5,plain-FBHF,19,4000,0,0,0.0024707785341888666
real,train,train,bv,0.5,plain-FBHF,20,4000,0,0,0.002156264381483197
real,train,train,bv,0.5,plain-FBHF,21,4000,0,0,0.00013560290972236544
real,train,train,bv,0.5,plain-FBHF,22,4000,0,0,0.0007212584023363888
real,train,train,bv,0.5,plain-FBHF,23,4000,0,0,0.00014957990788388997
real,train,train,bv,0.5,plain-FBHF,24,4000,0,0,0.0010976745979860425
real,train,train,bv,0.5,plain-FBHF,25,4000,0,0,0.0017563747242093086
real,train,train,bv,0.5,plain-FBHF,26,4000,0,0,0.0005980476853437722
real,train,train,bv,0.5,plain-FBHF,27,4000,0,0,0.0005831290618516505
real,train,train,bv,0.5,plain-FBHF,28,4000,0,0,0.0014154163654893637
real,train,train,bv,0.5,plain-FBHF,29,4000,0,0,0.00031343827140517533
real,train,train,bv,0.5,plain-FBHF,30,4000,0,0,0.0012630200944840908
real,train,train,bv,0.5,plain-FBHF,31,4000,0,0,0.001051906030625105
real,train,train,bv,0.5,plain-FBHF,32,4000,0,0,0.00023444020189344883
real,train,train,bv,0.5,plain-FBHF,33,4000,0,0,0.0018116097198799253
real,train,train,bv,0.5,plain-FBHF,34,4000,0,0,0.00015398052346426994
real,train,train,bv,0.5,plain-FBHF,35,4000,0,0,0.00017745618242770433
real,train,train,bv,0.5,plain-FBHF,36,4000,0,0,0.001624934608116746
real,train,train,bv,0.5,plain-FBHF,37,4000,0,0,0.001524473656900227
real,train,train,bv,0.5,plain-FBHF,38,4000,0,0,0.0005045247380621731
real,train,train,bv,0.5,plain-FBHF,39,4000,0,0,0.00027182410121895373
real,train,train,bv,0.5,plain-FBHF,40,4000,0,0,0.00014266198559198529
real,train,train,bv,0.5,plain-FBHF,41,4000,0,0,0.001613726606592536
real,train,train,bv,0.5,plain-FBHF,42,4000,0,0,6.928007496753708e-05
real,train,train,bv,0.5,plain-FBHF,43,4000,0,0,0.00045220376341603696
real,train,train,bv,0.5,plain-FBHF,44,4000,0,0,0.0007531875744462013
real,train,train,bv,0.5,plain-FBHF,45,4000,0,0,0.0007210000185295939
real,train,train,bv,0.5,plain-FBHF,46,4000,0,0,0.00015337181685026735
real,train,train,bv,0.5,plain-FBHF,47,4000,0,0,0.0010600751265883446
real,train,train,bv,0.5,plain-FBHF,48,4000,0,0,0.0013086076360195875
real,train,train,bv,0.5,plain-FBHF,49,4000,0,0,6.653700256720185e-05
real,train,train,bv,0.5,plain-FBHF,50,4000,0,0,0.0008664265624247491
real,train,train,bv,0.5,plain-FBHF,51,4000,0,0,0.00044751030509360135
real,train,train,bv,0.5,plain-FBHF,52,4000,0,0,0.0002036878577200696
real,train,train,bv,0.5,plain-FBHF,53,4000,0,0,0.001950220437720418
real,train,train,bv,0.5,plain-FBHF,54,4000,0,0,0.00015158287715166807
real,train,train,bv,0.5,plain-FBHF,55,4000,0,0,0.00011333672591717914
real,train,train,bv,0.5,plain-FBHF,56,4000,0,0,0.0012002189178019762
real,train,train,bv,0.5,plain-FBHF,57,4000,0,0,0.000731533276848495
real,train,train,bv,0.5,plain-FBHF,58,4000,0,0,0.0004927265690639615
real,train,train,bv,0.5,plain-FBHF,59,4000,0,0,0.0004821583570446819
real,train,train,bv,0.5,plain-FBHF,60,4000,0,0,0.00012034042447339743
real,train,train,bv,0.5,plain-FBHF,61,4000,0,0,9.888407657854259e-05
real,train,train,bv,0.5,plain-FBHF,62,4000,0,0,0.0008790275896899402
real,train,train,bv,0.5,plain-FBHF,63,4000,0,0,0.0006454085232689977
real,train,train,bv,0.5,line-search-FBHF,0,4526,0,263,0.00046418115380220115
real,train,train,bv,0.5,line-search-FBHF,1,4526,0,263,0.0008978807018138468
real,train,train,bv,0.5,line-search-FBHF,2,4526,0,263,0.0014047666918486357
real,train,train,bv,0.5,line-search-FBHF,3,4526,0,263,0.0003595980815589428
real,train,train,bv,0.5,line-search-FBHF,4,4526,0,263,0.0005718315951526165
real,train,train,bv,0.5,line-search-FBHF,5,4526,0,263,3.8697711715940386e-05
real,train,train,bv,0.5,line-search-FBHF,6,4526,0,263,1.2080458873242605e-05
real,train,train,bv,0.5,line-search-FBHF,7,4526,0,263,0.0004885473172180355
real,train,train,bv,0.5,line-search-FBHF,8,4526,0,263,0.00023883335234131664
real,train,train,bv,0.5,line-search-FBHF,9,4526,0,263,0.00011556229583220556
real,train,train,bv,0.5,line-search-FBHF,10,4526,0,263,0.0005212068790569901
real,train,train,bv,0.5,line-search-FBHF,11,4526,0,263,0.000213222301681526
real,train,train,bv,0.5,line-search-FBHF,12,4526,0,263,2.6510855605010875e-05
real,train,train,bv,0.5,line-search-FBHF,13,4526,0,263,0.0008857182110659778
real,train,train,bv,0.5,line-search-FBHF,14,4526,0,263,3.3442942367400974e-05
real,train,train,bv,0.5,line-search-FBHF,15,4526,0,263,0.002973784925416112
real,train,train,bv,0.5,line-search-FBHF,16,4526,0,263,0.0001004419318633154
real,train,train,bv,0.5,line-search-FBHF,17,4526,0,263,0.00064891017973423
real,train,train,bv,0.5,line-search-FBHF,18,4526,0,263,8.959437764133327e-06
real,train,train,bv,0.5,line-search-FBHF,19,4526,0,263,0.002300836844369769
real,train,train,bv,0.5,line-search-FBHF,20,4526,0,263,0.0019955006428062916
real,train,train,bv,0.5,line-search-FBHF,21,4526,0,263,3.483621549094096e-05
real,train,train,bv,0.5,line-search-FBHF,22,4526,0,263,0.0007738837157376111
real,train,train,bv,0.5,line-search-FBHF,23,4526,0,263,5.074823275208473e-05
real,train,train,bv,0.5,line-search-FBHF,24,4526,0,263,0.0011178826680406928
real,train,train,bv,0.5,line-search-FBHF,25,4526,0,263,0.0017179155256599188
real,train,train,bv,0.5,line-search-FBHF,26,4526,0,263,0.00047080611693672836
real,train,train,bv,0.5,line-search-FBHF,27,4526,0,263,0.0004963516839779913
real,train,train,bv,0.5,line-search-FBHF,28,4526,0,263,0.0012130162212997675
real,train,train,bv,0.5,line-search-FBHF,29,4526,0,263,2.1371090042521246e-05
real,train,train,bv,0.5,line-search-FBHF,30,4526,0,263,0.0009315330535173416
real,train,train,bv,0.5,line-search-FBHF,31,4526,0,263,0.0010343582835048437
real,train,train,bv,0.5,line-search-FBHF,32,4526,0,263,0.00021018588449805975
real,train,train,bv,0.5,line-search-FBHF,33,4526,0,263,0.0016437085578218102
real,train,train,bv,0.5,line-search-FBHF,34,4526,0,263,7.030323467915878e-05
real,train,train,bv,0.5,line-search-FBHF,35,4526,0,263,0.0001712621742626652
real,train,train,bv,0.5,line-search-FBHF,36,4526,0,263,0.0014854335458949208
real,train,train,bv,0.5,line-search-FBHF,37,4526,0,263,0.0013753324747085571
real,train,train,bv,0.5,line-search-FBHF,38,4526,0,263,0.00039192187250591815
real,train,train,bv,0.5,line-search-FBHF,39,4526,0,263,0.0002851941098924726
real,train,train,bv,0.5,line-search-FBHF,40,4526,0,263,3.445947004365735e-05
real,train,train,bv,0.5,line-search-FBHF,41,4526,0,263,0.0015583473723381758
real,train,train,bv,0.5,line-search-FBHF,42,4526,0,263,3.009613101312425e-05
real,train,train,bv,0.5,line-search-FBHF,43,4526,0,263,0.00045415639760904014
real,train,train,bv,0.5,line-search-FBHF,44,4526,0,263,0.0005415548803284764
real,train,train,bv,0.5,line-search-FBHF,45,4526,0,263,0.0007360181189142168
real,train,train,bv,0.5,line-search-FBHF,46,4526,0,263,0.0001015490634017624
real,train,train,bv,0.5,line-search-FBHF,47,4526,0,263,0.0010916435858234763
real,train,train,bv,0.5,line-search-FBHF,48,4526,0,263,0.0012319035595282912
real,train,train,bv,0.5,line-search-FBHF,49,4526,0,263,2.6630386855686083e-05
real,train,train,bv,0.5,line-search-FBHF,50,4526,0,263,0.0008087241440080106
real,train,train,bv,0.5,line-search-FBHF,51,4526,0,263,0.0003126769734080881
real,train,train,bv,0.5,line-search-FBHF,52,4526,0,263,0.00017700213356874883
real,train,train,bv,0.5,line-search-FBHF,53,4526,0,263,0.001730283023789525
real,train,train,bv,0.5,line-search-FBHF,54,4526,0,263,0.00010736149124568328
real,train,train,bv,0.5,line-search-FBHF,55,4526,0,263,7.854714203858748e-05
real,train,train,bv,0.5,line-search-FBHF,56,4526,0,263,0.0011158932466059923
real,train,train,bv,0.5,line-search-FBHF,57,4526,0,263,0.0006742908153682947
real,train,train,bv,0.5,line-search-FBHF,58,4526,0,263,0.0004438514297362417
real,train,train,bv,0.5,line-search-FBHF,59,4526,0,263,0.0004261936410330236
real,train,train,bv,0.5,line-search-FBHF,60,4526,0,263,2.922234489233233e-05
real,train,train,bv,0.5,line-search-FBHF,61,4526,0,263,2.6853793315240182e-05
real,train,train,bv,0.5,line-search-FBHF,62,4526,0,263,0.0008964791777543724
real,train,train,bv,0.5,line-search-FBHF,63,4526,0,263,0.0005983785376884043
real,train,train,bv,0.5,fixed-precond,0,4000,0,0,0.00011650690430542454
real,train,train,bv,0.5,fixed-precond,1,4000,0,0,0.00023499774397350848
real,train,train,bv,0.5,fixed-precond,2,4000,0,0,0.0005289673572406173
real,train,train,bv,0.5,fixed-precond,3,4000,0,0,0.00035561108961701393
real,train,train,bv,0.5,fixed-precond,4,4000,0,0,0.00013861144543625414
real,train,train,bv,0.5,fixed-precond,5,4000,0,0,9.809030598262325e-05
real,train,train,bv,0.5,fixed-precond,6,4000,0,0,0.000384642044082284
real,train,train,bv,0.5,fixed-precond,7,4000,0,0,0.00033581219031475484
real,train,train,bv,0.5,fixed-precond,8,4000,0,0,9.442175360163674e-05
real,train,train,bv,0.5,fixed-precond,9,4000,0,0,0.00010876985470531508
real,train,train,bv,0.5,fixed-precond,10,4000,0,0,0.0001887285616248846
real,train,train,bv,0.5,fixed-precond,11,4000,0,0,0.00018269706924911588
real,train,train,bv,0.5,fixed-precond,12,4000,0,0,0.00015312794130295515
real,train,train,bv,0.5,fixed-precond,13,4000,0,0,0.0003319460665807128
real,train,train,bv,0.5,fixed-precond,14,4000,0,0,0.0001400867331540212
real,train,train,bv,0.5,fixed-precond,15,4000,0,0,0.000394152186345309
real,train,train,bv,0.5,fixed-precond,16,4000,0,0,0.0001324736513197422
real,train,train,bv,0.5,fixed-precond,17,4000,0,0,0.00027433299692347646
real,train,train,bv,0.5,fixed-precond,18,4000,0,0,7.528354035457596e-05
real,train,train,bv,0.5,fixed-precond,19,4000,0,0,0.0002950989583041519
real,train,train,bv,0.5,fixed-precond,20,4000,0,0,0.0003393105580471456
real,train,train,bv,0.5,fixed-precond,21,4000,0,0,0.00018780500977300107
real,train,train,bv,0.5,fixed-precond,22,4000,0,0,0.0001380947942379862
real,train,train,bv,0.5,fixed-precond,23,4000,0,0,0.00020484811102505773
real,train,train,bv,0.5,fixed-precond,24,4000,0,0,0.0003488346701487899
real,train,train,bv,0.5,fixed-precond,25,4000,0,0,0.0002954159281216562
real,train,train,bv,0.5,fixed-precond,26,4000,0,0,0.0005144235910847783
real,train,train,bv,0.5,fixed-precond,27,4000,0,0,0.0002622099709697068
real,train,train,bv,0.5,fixed-precond,28,4000,0,0,0.00027249258710071445
real,train,train,bv,0.5,fixed-precond,29,4000,0,0,0.0005632289103232324
real,train,train,bv,0.5,fixed-precond,30,4000,0,0,0.0001905973767861724
real,train,train,bv,0.5,fixed-precond,31,4000,0,0,0.00025934644509106874
real,train,train,bv,0.5,fixed-precond,32,4000,0,0,0.00018716549675446004
real,train,train,bv,0.5,fixed-precond,33,4000,0,0,0.0003077324654441327
real,train,train,bv,0.5,fixed-precond,34,4000,0,0,0.00023104652063921094
real,train,train,bv,0.5,fixed-precond,35,4000,0,0,0.00010006661614170298
real,train,train,bv,0.5,fixed-precond,36,4000,0,0,0.00046994685544632375
real,train,train,bv,0.5,fixed-precond,37,4000,0,0,0.00014893322077114135
real,train,train,bv,0.5,fixed-precond,38,4000,0,0,0.0001972186437342316
real,train,train,bv,0.5,fixed-precond,39,4000,0,0,9.546930232318118e-05
real,train,train,bv,0.5,fixed-precond,40,4000,0,0,0.00022596555936615914
real,train,train,bv,0.5,fixed-precond,41,4000,0,0,0.0002672479022294283
real,train,train,bv,0.5,fixed-precond,42,4000,0,0,0.00010295287938788533
real,train,train,bv,0.5,fixed-precond,43,4000,0,0,0.00021033809753134847
real,train,train,bv,0.5,fixed-precond,44,4000,0,0,0.00038936652708798647
real,train,train,bv,0.5,fixed-precond,45,4000,0,0,0.0004090665024705231
real,train,train,bv,0.5,fixed-precond,46,4000,0,0,0.0001645355368964374
real,train,train,bv,0.5,fixed-precond,47,4000,0,0,0.0003465527843218297
real,train,train,bv,0.5,fixed-precond,48,4000,0,0,0.00016856889124028385
real,train,train,bv,0.5,fixed-precond,49,4000,0,0,8.419813821092248e-05
real,train,train,bv,0.5,fixed-precond,50,4000,0,0,0.00010094972822116688
real,train,train,bv,0.5,fixed-precond,51,4000,0,0,0.00042546927579678595
real,train,train,bv,0.5,fixed-precond,52,4000,0,0,0.00010662267595762387
real,train,train,bv,0.5,fixed-precond,53,4000,0,0,0.00017820045468397439
real,train,train,bv,0.5,fixed-precond,54,4000,0,0,0.00013559384387917817
real,train,train,bv,0.5,fixed-precond,55,4000,0,0,0.00010825884237419814
real,train,train,bv,0.5,fixed-precond,56,4000,0,0,0.00017963958089239895
real,train,train,bv,0.5,fixed-precond,57,4000,0,0,0.00010739335266407579
real,train,train,bv,0.5,fixed-precond,58,4000,0,0,8.8089334894903e-05
real,train,train,bv,0.5,fixed-precond,59,4000,0,0,8.861768583301455e-05
real,train,train,bv,0.5,fixed-precond,60,4000,0,0,0.0001788371300790459
real,train,train,bv,0.5,fixed-precond,61,4000,0,0,0.000150376494275406
real,train,train,bv,0.5,fixed-precond,62,4000,0,0,0.00018890996580012143
real,train,train,bv,0.5,fixed-precond,63,4000,0,0,0.000131336142658256
real,train,train,bv,0.5,learned-warped-bv-c0.5,0,4000,1000,0,5.861778117832728e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,1,4000,1000,0,0.00012656643230002373
real,train,train,bv,0.5,learned-warped-bv-c0.5,2,4000,1000,0,0.0004441858909558505
real,train,train,bv,0.5,learned-warped-bv-c0.5,3,4000,1000,0,0.00019911782874260098
real,train,train,bv,0.5,learned-warped-bv-c0.5,4,4000,1000,0,8.182926831068471e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,5,4000,1000,0,4.94511732540559e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,6,4000,1000,0,0.0001636055822018534
real,train,train,bv,0.5,learned-warped-bv-c0.5,7,4000,1000,0,0.0001564052072353661
real,train,train,bv,0.5,learned-warped-bv-c0.5,8,4000,1000,0,5.182944732951e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,9,4000,1000,0,6.098694575484842e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,10,4000,1000,0,0.0001060991853591986
real,train,train,bv,0.5,learned-warped-bv-c0.5,11,4000,1000,0,8.395282929996029e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,12,4000,1000,0,7.653208740521222e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,13,4000,1000,0,0.0002179864386562258
real,train,train,bv,0.5,learned-warped-bv-c0.5,14,4000,1000,0,7.279882993316278e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,15,4000,1000,0,0.00032974337227642536
real,train,train,bv,0.5,learned-warped-bv-c0.5,16,4000,1000,0,6.618485349463299e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,17,4000,1000,0,0.00014205531624611467
real,train,train,bv,0.5,learned-warped-bv-c0.5,18,4000,1000,0,3.668103818199597e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,19,4000,1000,0,0.00018869430641643703
real,train,train,bv,0.5,learned-warped-bv-c0.5,20,4000,1000,0,0.00021630257833749056
real,train,train,bv,0.5,learned-warped-bv-c0.5,21,4000,1000,0,9.863250306807458e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,22,4000,1000,0,8.319770131492987e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,23,4000,1000,0,0.00010953243327094242
real,train,train,bv,0.5,learned-warped-bv-c0.5,24,4000,1000,0,0.00016959349159151316
real,train,train,bv,0.5,learned-warped-bv-c0.5,25,4000,1000,0,0.00021760465460829437
real,train,train,bv,0.5,learned-warped-bv-c0.5,26,4000,1000,0,0.00021637203462887555
real,train,train,bv,0.5,learned-warped-bv-c0.5,27,4000,1000,0,9.64885693974793e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,28,4000,1000,0,0.00013069325359538198
real,train,train,bv,0.5,learned-warped-bv-c0.5,29,4000,1000,0,0.0002601698215585202
real,train,train,bv,0.5,learned-warped-bv-c0.5,30,4000,1000,0,9.161700290860608e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,31,4000,1000,0,0.00016222349950112402
real,train,train,bv,0.5,learned-warped-bv-c0.5,32,4000,1000,0,0.00011991335486527532
real,train,train,bv,0.5,learned-warped-bv-c0.5,33,4000,1000,0,0.00019479125330690295
real,train,train,bv,0.5,learned-warped-bv-c0.5,34,4000,1000,0,0.00011021080717910081
real,train,train,bv,0.5,learned-warped-bv-c0.5,35,4000,1000,0,5.511071503860876e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,36,4000,1000,0,0.0002817612257786095
real,train,train,bv,0.5,learned-warped-bv-c0.5,37,4000,1000,0,9.149055404122919e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,38,4000,1000,0,9.878186392597854e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,39,4000,1000,0,4.965335028828122e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,40,4000,1000,0,0.00011179388093296438
real,train,train,bv,0.5,learned-warped-bv-c0.5,41,4000,1000,0,0.00027448913897387683
real,train,train,bv,0.5,learned-warped-bv-c0.5,42,4000,1000,0,4.424576400197111e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,43,4000,1000,0,0.0001068438941729255
real,train,train,bv,0.5,learned-warped-bv-c0.5,44,4000,1000,0,0.0001918982743518427
real,train,train,bv,0.5,learned-warped-bv-c0.5,45,4000,1000,0,0.00016257179959211498
real,train,train,bv,0.5,learned-warped-bv-c0.5,46,4000,1000,0,9.291288006352261e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,47,4000,1000,0,0.00017579675477463752
real,train,train,bv,0.5,learned-warped-bv-c0.5,48,4000,1000,0,9.356723603559658e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,49,4000,1000,0,4.984011684427969e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,50,4000,1000,0,5.725362279918045e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,51,4000,1000,0,0.00021571305114775896
real,train,train,bv,0.5,learned-warped-bv-c0.5,52,4000,1000,0,6.138512981124222e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,53,4000,1000,0,8.336763858096674e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,54,4000,1000,0,6.806263263570145e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,55,4000,1000,0,5.9832695114891976e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,56,4000,1000,0,8.751589484745637e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,57,4000,1000,0,5.5301468819379807e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,58,4000,1000,0,4.3488264054758474e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,59,4000,1000,0,4.9871210649143904e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,60,4000,1000,0,8.77267011674121e-05
